"","S.72.sti_FPKM","S.73.sti.1_FPKM","S.124.sti.1_FPKM","S.103.sti.1_FPKM","S.102.sti.1_FPKM"
"ENSG00000207475",1.40222305875105,0.644253564259858,-1.97085615034753,1.51340431191451,-0.218918046641947
"ENSG00000207484",-1.51524523880419,0.171026305639088,0.355688994307103,25.1454803748802,0.175180301330051
"ENSG00000207491",-1.46349444944332,1.12313392482436,1.76754753401404,1.47395785520353,1.5144841247388
"ENSG00000207493",-24.3910192051799,2.11712152566014,1.01319701729158,1.16040530623348,-0.207024082729095
"ENSG00000207501",-0.271008729827176,-0.241254176575321,-0.763173230931704,-0.289596117230009,-0.342185767285908
"ENSG00000207505",-2.20893998245771,0,24.3921420880967,0,24.6814540824297
"ENSG00000207508",-27.3051576240778,0.143536107067126,0.764281503503353,-0.781305102376577,-0.0212630602476172
"ENSG00000207512",0.056788204495184,-25.2483714138324,0,-26.7276237572289,-0.779730614871028
"ENSG00000207518",-24.6406926457764,-2.49332131894622,1.14887085783429,23.4230138062088,-3.15915713344078
"ENSG00000207523",-0.807364538619689,0.493420565041668,-0.224339762244221,0.750286210823023,0.0952168630993535
"ENSG00000207525",-1.18564655428943,-0.0753630273936078,0.628460925499195,0.659943613474678,0.278865288642618
"ENSG00000207546",-3.24730150835686,-1.50507607886994,-26.824342077308,-1.02807487700352,-1.78618760701099
"ENSG00000207547",-0.354673707972373,-0.923941164237928,-1.22155761330715,-0.656198960231101,-1.18117062535057
"ENSG00000207554",-2.49630909950735,-0.816962659467359,-0.908721378051099,-0.0654289524289066,-1.7858198714283
"ENSG00000207561",-3.42989154782472,-2.41246114265667,-3.95671086881777,-2.68942410151983,-3.20959743731166
"ENSG00000207572",-27.5683802206186,-24.796478728035,-27.1595473668737,-26.4293049860552,0
"ENSG00000207588",-0.932380337394445,-0.758867588756134,-25.7842651064601,23.5340456412026,-2.40303388872546
"ENSG00000207590",-26.5948889917473,-0.679290541851333,-2.23712961854776,0.208227163292573,0.661707014988346
"ENSG00000207600",-27.1775623353349,-26.2569294372324,0,-1.4873546278548,0
"ENSG00000207642",-26.8152895692869,-26.5424020769403,-1.61886847003318,-2.67242228341642,-2.7829945865033
"ENSG00000207643",24.7628018236194,-24.036295207353,25.4329366926479,25.9581935917038,26.676469663766
"ENSG00000207650",-1.14857408974445,0.117142039385689,-0.401105928489914,-0.0125267986862085,-0.252229385037153
"ENSG00000207652",-0.00193938510843554,-0.26653459974557,-0.200735171868447,-0.139531639218385,-0.364402153107557
"ENSG00000207688",-1.93207596216979,-0.421684010182561,-1.97756227582164,-3.10163463674719,-0.530277855302702
"ENSG00000207696",-26.7975170686541,-2.19633699920684,-0.395601835662794,0.681125424285844,-2.61791658797855
"ENSG00000207697",-2.40377161798776,-1.3016603760687,-1.16006706872188,-1.12388348583143,-0.818778461050814
"ENSG00000207698",0,0,-27.2450384641239,-2.09679607367908,24.2926820941244
"ENSG00000207701",-27.1609430712297,-0.794153696718528,25.1719676258786,25.0957586956417,0.528504853754431
"ENSG00000207704",-0.788436963043912,-1.15495895123206,-0.29908707961807,-0.366237338707995,-1.36011538814048
"ENSG00000207709",0.0413396802147941,-0.618283990861292,-1.20070205066984,-0.408842876973776,-3.78874405566292
"ENSG00000207719",-1.94120649026607,-0.587653808371352,-2.41038500429055,-0.131665984303013,-1.6083332296894
"ENSG00000207721",-4.61167494332538,-2.41037021266613,-2.25098164445711,-2.32625341087199,-4.49095086329298
"ENSG00000207741",-1.68346495424895,0.0873773671311681,-0.529044371892796,0.485656846156961,-0.865324378366586
"ENSG00000207750",-2.32391201504237,-0.758658628939511,-0.483006516410511,-1.95104742660485,-4.11021086025484
"ENSG00000207752",-3.49155611206311,-1.01132734494078,-1.23618535350782,-0.697587761228981,-2.27001909920848
"ENSG00000207756",-0.87798965936648,-1.99340809437724,25.9099166076584,25.4313701386857,-1.06021032507711
"ENSG00000207757",-26.7093867134984,-2.34186670885628,-0.234156526868208,1.11791606028877,-1.37604526733022
"ENSG00000207770",-3.80556438340111,-2.68815560913156,-3.30849340986455,-3.50094274200401,-4.35023032013299
"ENSG00000207773",0,0.428610308507135,-2.48681807355431,-0.151057702492684,-0.138987768689158
"ENSG00000207780",0,-0.104758286918393,0.433042634919045,26.9421694025507,-1.80191405004829
"ENSG00000207865",-1.53915308892973,-0.328969449019701,-0.660700683027038,-0.413513974961258,-1.3451406938711
"ENSG00000207870",0.00919761708220126,-1.70745656703896,-0.850752844085549,-0.950310541414265,-1.81916566394946
"ENSG00000207927",-26.3656336190228,0,-25.2662033435761,-27.2908437409622,0
"ENSG00000207939",-29.2905177279424,-29.101417927481,-5.8253877433596,-29.2956395166651,-29.7886572428484
"ENSG00000207956",-25.8595718941707,0.164844697574532,-2.60580386204913,26.1758048992981,0.795847958079971
"ENSG00000207973",-0.712612847083596,-0.848794176375796,-1.21383375698967,0.247627571341389,-0.280180186299797
"ENSG00000207975",-3.38088744422708,-26.7224018474569,-26.2162960780269,-3.68443099286219,-26.4602927132621
"ENSG00000207980",-27.5676696648309,-1.26772022962726,-2.24941076693997,-1.3890005271497,-28.5177298121399
"ENSG00000207983",-2.62921656925115,-1.7917303874308,-2.13993172511297,-1.23917505521178,-2.42981948620143
"ENSG00000207988",0.495481236145328,-0.767702517478283,0.422591485335302,1.52006629475684,-0.075345250013432
"ENSG00000207997",-3.48791293071287,-1.02960801899502,0.920643174084409,1.83190130809622,-3.90303533943834
"ENSG00000208002",1.10595943600236,-0.548408494702607,2.60975337350399,-0.942226961285298,-1.41046712041299
"ENSG00000208018",-2.70797258093743,-0.863744924014994,-1.03450947473575,-0.0797262136044612,0.29815976294273
"ENSG00000208028",-1.34709187985707,0.339548173888626,2.05283300090786,1.18785643601169,1.22145332022196
"ENSG00000208036",-0.469774213710377,-0.71935587393942,26.6508944100333,-0.316544369475543,-0.244939725340304
"ENSG00000208317",1.1519120331505,2.24836974565999,-1.22180339719725,2.56976652417167,-0.214537526501461
"ENSG00000208772",-1.8831831682423,-0.742948525862102,-0.992763770970422,-0.673669111108824,-1.31469286330319
"ENSG00000208883",-26.7227783528475,-1.65010752229025,-25.0715561431185,-27.3583222476865,-24.9477586495113
"ENSG00000209042",26.0512330915506,24.720811102862,0.755971840277463,1.99438725713794,-0.831352040992442
"ENSG00000209482",0.53858807061754,1.34917947780601,0.793048129079888,1.66619555328471,0.456747283598855
"ENSG00000210049",1.14556830597373,27.0822074457338,27.1946405448521,1.76202387557594,25.3074351404289
"ENSG00000210082",-0.981323171493505,-0.249282102985211,0.0797233490957929,-0.146713739923945,-0.234297742355482
"ENSG00000210181",25.5463102112654,24.2286491744365,-1.94676198853831,0.332747071578474,23.488881847523
"ENSG00000210196",-0.377533964563353,-0.0614293048263949,-0.241222431592426,-0.251242398769624,-0.753551694828788
"ENSG00000211450",-0.628303272925297,-0.894574670680074,-0.957391192494609,-0.905557817673668,-0.718584682147272
"ENSG00000211455",-0.838648699018518,-0.976723464381092,-0.993289365841595,-0.645964415450248,-0.987939512914203
"ENSG00000211456",-1.52103067776882,-1.58059022897064,-1.57484097840057,-1.3989399958334,-1.39004177586903
"ENSG00000211459",0.641983423866581,1.25489384260528,1.87606586243702,1.4672615555531,1.3442339112892
"ENSG00000211460",-0.712106968826811,-0.980003847540533,-1.17798388498062,-0.938954420027654,-1.1259622993852
"ENSG00000211482",1.0401470858213,-1.80605881598429,-1.95238130221078,0.631970249820492,-26.0957770022146
"ENSG00000211491",0,1.94669593096806,-2.59809716649437,1.79497628787414,-1.1219716547883
"ENSG00000211513",-2.22271278102158,-1.73212062095687,-2.78303664338707,-1.19927411686706,-2.2526797201182
"ENSG00000211514",-27.1836577547195,-1.48359074853669,-2.95794727236414,-0.970191825985056,-1.2146663738548
"ENSG00000211553",-1.18025534654799,-1.25990486506293,-1.48324506620616,-0.758004749071225,-1.79879840672831
"ENSG00000211578",-26.6084833184753,-0.351754427076792,-0.197634674814175,0.185429788423763,0.514504337337273
"ENSG00000211584",-0.167324904321509,0.317506071283595,0.427416001894758,0.293017339533327,-0.0926082589422119
"ENSG00000211670",-26.0705191853277,-27.4225806499575,-27.3627878455349,-26.6882463066223,-26.9866004097133
"ENSG00000211687",-28.7571351179019,-3.41167530298899,-2.82811502750403,-3.68620677612744,-3.95730149191695
"ENSG00000211688",-29.0873013607375,-1.29669689744184,-2.27156865313085,-2.05905360388659,-1.48310431668932
"ENSG00000211689",-3.45261087232223,-2.95815843640181,-2.72520051597861,-2.97867792988357,-2.99922537754062
"ENSG00000211690",-3.07001812001543,-3.77770526156896,-1.44120959065683,-3.81337692334102,-29.0640096902844
"ENSG00000211691",-27.4705256992872,-0.669625094769633,-27.0452378175358,-2.58237557714494,-28.127273450299
"ENSG00000211694",-2.91355779603272,-2.66308315479787,-2.16062762997936,-2.58988045550818,-2.21462484750325
"ENSG00000211695",-3.99800120508906,-3.24517742254033,-2.69390230223742,-3.17544343466904,-3.27836326308459
"ENSG00000211696",-3.23908791808299,-3.2958831831774,-2.53954563406231,-3.31103887533649,-2.90484872857157
"ENSG00000211699",-2.44066601743099,-3.24964811103222,-3.04859172707839,-3.47026998791478,-3.54315172898364
"ENSG00000211701",-3.78849331542924,-2.99604713828215,-4.37469931419415,-3.60336208104181,-4.47637328496191
"ENSG00000211706",-1.3840365931651,-1.70643449164098,-1.66944411683747,-1.71805100866418,-2.10327148511056
"ENSG00000211710",-2.1595475046072,-2.00239263032922,-1.40456126045716,-2.01961644612431,-1.63928351190613
"ENSG00000211713",-3.0852379099114,-3.91523007346526,-4.66813576797719,-1.89462315842131,-26.9086297819985
"ENSG00000211714",-1.44982860394716,-1.74297380841071,-1.90711585710685,-1.36276684861608,-1.54372962576884
"ENSG00000211716",-1.35551402687057,-1.70585517067961,-1.23193514664074,-1.2648662269984,-1.37853063579884
"ENSG00000211717",-2.5541258452039,-1.66522598681841,-1.94650288363917,-2.70657592716268,-1.74790188055058
"ENSG00000211720",-3.31025900314904,-1.11327430249406,-5.91302249668193,-2.45708065414274,-3.95576113335935
"ENSG00000211721",-2.08435123786137,-2.05728938263372,-1.82271542824502,-1.99457617005966,-1.69237568731631
"ENSG00000211724",-1.7534945662012,-2.28352268401102,-2.22121482815782,-1.78636568507059,-2.38752637527444
"ENSG00000211725",-3.36124719765833,-2.41061063909028,-2.00745092760505,-1.82865836343492,-2.24048994521443
"ENSG00000211727",-3.12930509835726,-1.71605865091196,-2.00798866473835,-2.15346163402065,-1.86593133163951
"ENSG00000211728",-2.43314814160917,-2.23516047733674,-1.83216577488876,-1.84634594301918,-1.91119284118644
"ENSG00000211734",-1.84200879421043,-2.1466246250856,-1.77567264679582,-2.04646389022031,-2.05607427192941
"ENSG00000211745",-1.57011608675249,-1.66428925044097,-1.42761657954848,-1.59608139209622,-0.92455641388737
"ENSG00000211746",-2.44448814023759,-2.62968043325203,-2.11417916899997,-2.57015970555605,-2.22182958265501
"ENSG00000211747",-1.97457883337169,-1.80376750403175,-1.90814654827536,-2.29246886993523,-2.02851365028392
"ENSG00000211749",-3.56256865020085,-2.14975009820214,-2.66913448672933,-2.70517151218992,-2.56780327101715
"ENSG00000211750",-2.45366854698079,-2.17599708345647,-2.2127177239873,-1.71706377077586,-1.39489622900724
"ENSG00000211751",-1.90210380127727,-1.57509843315544,-1.64615716505302,-2.51109822608859,-2.3216524459733
"ENSG00000211752",-2.52792576088021,-2.22256060201714,-2.12846913127855,-2.17558988938024,-2.4086460410392
"ENSG00000211753",-2.05231924982948,-1.81199769487636,-1.58928899389718,-1.63593735504502,-1.63770569806291
"ENSG00000211764",0,-0.752498837918748,-2.24381433419103,-25.4309055177461,-25.6097624784484
"ENSG00000211765",-1.47399067609185,-3.053917524075,-4.96716592588726,-3.22616527965724,-4.87820823190788
"ENSG00000211766",-27.5065533214272,-3.52806850313004,-2.40241245590494,-27.5525896288067,-27.7248356711674
"ENSG00000211767",-1.91080880449999,-3.95269123705671,-1.63381828650371,-1.90656597064475,-4.24267080529203
"ENSG00000211768",0.0413397973140841,-2.19859758963231,-3.16493165628544,-27.755978122285,-2.41449250500469
"ENSG00000211769",-25.8954916160375,-26.3354112778557,-27.4256809194675,-2.41703721881288,-27.2470858926695
"ENSG00000211770",-2.09354722287493,-3.29126413204816,-1.82458891189928,-3.47811031136243,-2.18045060018297
"ENSG00000211771",-3.67255270823562,-2.72065044921752,-2.52609072705061,-2.86175620434421,-3.17094839970626
"ENSG00000211772",-1.86434598796275,-1.8938406901504,-1.850110767495,-1.82675839873073,-1.71746700645251
"ENSG00000211776",-1.07653541068627,-1.50552351156422,-0.551155424080077,-1.03394771573448,-1.29951336515637
"ENSG00000211777",-2.47336116614205,-2.34215828483338,-1.8738378304043,-2.33716246597042,-2.04044808398442
"ENSG00000211778",-2.05535383535596,-1.65239114303344,-0.999293874892944,-1.4965085564341,-1.21094062373626
"ENSG00000211779",-2.22212417095677,-1.91777055772064,-1.81170295818072,-2.06697213854797,-1.78842718446317
"ENSG00000211780",-1.82496308497397,-1.68941348247636,-0.877395157515124,-1.39483549876437,-1.37377020942534
"ENSG00000211782",-2.64808189213984,-1.90448426200268,-1.50153333189609,-1.87754198858031,-1.84948067786725
"ENSG00000211784",-2.47705595226836,-2.45189925721001,-1.76837671076125,-1.72600499632287,-2.78895771485694
"ENSG00000211785",-2.79844452823963,-2.70021461668009,-2.23167436466954,-2.90622608920369,-2.17513725584867
"ENSG00000211786",-3.00496619467512,-1.96395751044124,-1.19462129607348,-2.02597677973791,-1.55071989354963
"ENSG00000211787",-3.20069770088782,-2.86522862034948,-2.13523021994971,-3.05355129514501,-2.40141865617012
"ENSG00000211788",-2.574884838562,-2.52445683764877,-1.84584472207066,-2.32331258751463,-2.01870001796153
"ENSG00000211789",-2.65696563510327,-2.13914066338051,-2.11593546952543,-2.38642036171613,-2.20962271981809
"ENSG00000211790",-2.31745274407529,-2.23069166615953,-1.62920747446427,-2.10894679917838,-1.80370726247402
"ENSG00000211791",-2.11455850344288,-2.02194200928325,-1.56461625782053,-1.85271748031498,-1.54704922593082
"ENSG00000211792",-3.28013529356806,-3.33788417088658,-2.95344256065516,-3.39903070571627,-3.55260873786196
"ENSG00000211793",-2.39263332466608,-2.37923618970957,-1.50191357114836,-2.06750785518037,-2.25868864181409
"ENSG00000211794",-2.69353822914056,-2.11017607411526,-2.1431869951274,-2.52418998852914,-2.06802340314691
"ENSG00000211795",-2.03314006357951,-2.10598946795315,-1.83902807795946,-2.10308150252988,-1.85369571479084
"ENSG00000211796",-1.01897967529294,-1.47418611339075,-1.04009432684379,-1.28163284885498,-0.872131452449648
"ENSG00000211797",-2.46407556176337,-2.30855445594004,-1.75679067537452,-2.33455009719967,-2.17429701053736
"ENSG00000211798",-1.45701233907519,-1.41656679897817,-0.949186183953751,-1.58888597004068,-0.79145911279618
"ENSG00000211799",-2.37940998939825,-2.42381694096329,-2.04421478542474,-2.70479286775354,-2.13750133137462
"ENSG00000211800",-2.4525605372229,-2.13598106356856,-1.51452249252372,-1.57578448507694,-2.10840759112389
"ENSG00000211801",-2.74036605246675,-2.54687189164484,-1.96050680111958,-2.33887174592046,-2.68511709906554
"ENSG00000211802",-2.80408635813548,-3.05523842707255,-2.68735781819001,-3.02694474144378,-2.7603821680857
"ENSG00000211803",-2.60733353755161,-2.70080205672315,-0.82681811800465,-2.03511831555401,-1.92274766309154
"ENSG00000211804",-2.95784468638324,-2.14962194839773,-1.84982674060131,-2.54966866250626,-2.16434391655979
"ENSG00000211805",-2.40015745699237,-2.68431267357443,-2.11546011863703,-2.61147067653755,-2.63911093887192
"ENSG00000211806",-2.63627532320348,-2.47847172405204,-1.72879347136218,-1.91094596300857,-1.93839997266044
"ENSG00000211807",-2.29760092090022,-2.18647534646286,-1.2924578232127,-2.21501353186545,-1.87825221792786
"ENSG00000211809",-2.43420927594178,-2.2262183632618,-1.85276883293247,-1.8316451145054,-1.54571057994187
"ENSG00000211810",-2.23701221319302,-2.32479984900009,-1.49589511809436,-1.9742321353428,-1.42232596728351
"ENSG00000211812",-3.43780476370598,-1.53517400548537,-1.93733762979059,-3.2896049603526,-3.02442034423689
"ENSG00000211813",-2.75920864976677,-1.66344987789128,-1.59308951437478,-1.93495080931357,-1.65151786481037
"ENSG00000211814",-1.97625249630858,-2.2933467522455,-1.44712160118353,-2.27272776726218,-1.69956370019914
"ENSG00000211815",-1.34211543306823,-1.33893503796655,-1.08431305673421,-1.33958741329222,-1.00812612087083
"ENSG00000211816",-3.09336370997466,-2.77177532347106,-2.17011396567692,-2.66473128673975,-3.15167564650316
"ENSG00000211817",-2.89945513625293,-2.68124492919537,-2.21984632719115,-2.15432129846394,-2.10577993620819
"ENSG00000211818",-2.49832979958009,-1.27982544505245,-1.24418241468145,-1.66828450879201,-1.32516694870959
"ENSG00000211819",-1.09230816499244,-1.96312868923115,-2.07424050335669,-1.34642572024196,-1.52704120937464
